Iteration,ROI,Net Profit,Max Drawdown,Trades
462,-1.759743324793726,-175.9743324793726,3.5975337471044506,6
463,-1.759743324793708,-175.9743324793708,5.983345975298552,6
464,-1.759743324793726,-175.9743324793726,6.183645676323685,6
465,-1.759743324793708,-175.9743324793708,4.37951798818079,6
466,-1.759743324793708,-175.9743324793708,5.983345975298552,6
467,-1.759743324793708,-175.9743324793708,6.021273361937709,6
468,-1.759743324793726,-175.9743324793726,7.208075958635309,6
469,-1.759743324793708,-175.9743324793708,6.021273361937709,6
470,-1.759743324793708,-175.9743324793708,5.92167649079729,6
471,-1.759743324793726,-175.9743324793726,3.5380443768682497,6
472,-1.759743324793708,-175.9743324793708,6.835647163492464,6
473,-1.759743324793726,-175.9743324793726,7.13982393658191,6
474,-1.759743324793726,-175.9743324793726,3.610455842851443,6
475,-1.759743324793726,-175.9743324793726,6.362808183635316,6
476,-1.759743324793726,-175.9743324793726,6.25214171348256,6
477,-1.759743324793708,-175.9743324793708,5.153937318394912,6
478,-1.759743324793726,-175.9743324793726,3.5637488715079604,6
479,-1.759743324793726,-175.9743324793726,4.387227580692561,6
480,-1.759743324793726,-175.9743324793726,6.294312146476441,6
481,-1.759743324793708,-175.9743324793708,5.983345975298552,6
482,-1.759743324793726,-175.9743324793726,4.413533143115231,6
483,-1.759743324793708,-175.9743324793708,6.837112730610197,6
484,-1.759743324793726,-175.9743324793726,3.5975337471044506,6
485,-1.759743324793726,-175.9743324793726,6.355774472375868,6
486,-1.759743324793726,-175.9743324793726,7.208075958635309,6
487,-1.759743324793726,-175.9743324793726,6.183645676323685,6
488,-1.759743324793726,-175.9743324793726,3.540466775523325,6
489,-1.759743324793726,-175.9743324793726,6.25214171348256,6
490,-1.759743324793708,-175.9743324793708,6.775091091478467,6
491,-1.759743324793708,-175.9743324793708,6.027654593186348,6
492,-1.759743324793708,-175.9743324793708,4.338751726344469,6
493,-1.759743324793708,-175.9743324793708,3.631402334448472,6
494,-1.759743324793708,-175.9743324793708,3.479939746013744,6
495,-1.759743324793726,-175.9743324793726,4.455723617851436,6
496,-1.759743324793708,-175.9743324793708,3.563554874394717,6
497,-1.759743324793708,-175.9743324793708,6.835647163492464,6
498,-1.759743324793708,-175.9743324793708,4.274905121666152,6
499,-1.759743324793726,-175.9743324793726,3.5419598056925676,6
500,-1.759743324793726,-175.9743324793726,3.532693560734326,6
501,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
502,-1.759743324793726,-175.9743324793726,7.208075958635309,6
503,-1.759743324793726,-175.9743324793726,6.294312146476441,6
504,-1.759743324793708,-175.9743324793708,6.021273361937709,6
505,-1.759743324793726,-175.9743324793726,7.139579921476434,6
506,-1.759743324793708,-175.9743324793708,5.983345975298552,6
507,-1.759743324793726,-175.9743324793726,3.5637488715079604,6
508,-1.759743324793726,-175.9743324793726,6.25214171348256,6
509,-1.759743324793726,-175.9743324793726,6.294312146476441,6
510,-1.759743324793726,-175.9743324793726,3.5975337471044506,6
511,-1.759743324793708,-175.9743324793708,6.775091091478467,6
512,-1.759743324793726,-175.9743324793726,6.25214171348256,6
513,-1.759743324793708,-175.9743324793708,6.775091091478467,6
514,-1.759743324793708,-175.9743324793708,4.338751726344469,6
515,-1.759743324793726,-175.9743324793726,6.294312146476441,6
516,-1.759743324793708,-175.9743324793708,6.8981821355299235,6
517,-1.759743324793708,-175.9743324793708,5.216617099256634,6
518,-1.759743324793726,-175.9743324793726,6.25214171348256,6
519,-1.759743324793726,-175.9743324793726,3.5975337471044506,6
520,-1.759743324793726,-175.9743324793726,3.5975337471044506,6
521,-1.759743324793708,-175.9743324793708,6.08281238434237,6
522,-1.759743324793708,-175.9743324793708,3.479939746013744,6
523,-1.759743324793708,-175.9743324793708,5.153937318394912,6
524,-1.759743324793726,-175.9743324793726,7.208075958635309,6
525,-1.759743324793708,-175.9743324793708,5.983345975298552,6
526,-1.759743324793726,-175.9743324793726,7.139579921476434,6
527,-1.759743324793708,-175.9743324793708,6.021273361937709,6
528,-1.759743324793726,-175.9743324793726,3.5419598056925676,6
529,-1.759743324793726,-175.9743324793726,3.6316000251238614,6
530,-1.759743324793708,-175.9743324793708,6.835647163492464,6
531,-1.759743324793726,-175.9743324793726,6.355774472375868,6
532,-1.759743324793726,-175.9743324793726,7.0767778905805585,6
533,-1.759743324793726,-175.9743324793726,7.13982393658191,6
534,-1.759743324793708,-175.9743324793708,6.832630920116066,6
535,-1.759743324793726,-175.9743324793726,6.25214171348256,6
536,-1.759743324793726,-175.9743324793726,6.355774472375868,6
537,-1.759743324793708,-175.9743324793708,3.548706711958257,6
538,-1.759743324793726,-175.9743324793726,6.25214171348256,6
539,-1.759743324793708,-175.9743324793708,4.274905121666152,6
540,-1.759743324793708,-175.9743324793708,6.775091091478467,6
541,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
542,-1.759743324793726,-175.9743324793726,4.455723617851436,6
543,-1.759743324793708,-175.9743324793708,4.274905121666152,6
544,-1.759743324793708,-175.9743324793708,3.479939746013744,6
545,-1.759743324793708,-175.9743324793708,6.138913972785804,6
546,-1.759743324793726,-175.9743324793726,6.355774472375868,6
547,-1.759743324793708,-175.9743324793708,6.775091091478467,6
548,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
549,-1.759743324793726,-175.9743324793726,7.13982393658191,6
550,-1.759743324793708,-175.9743324793708,5.92167649079729,6
551,-1.759743324793708,-175.9743324793708,3.666116152942741,6
552,-1.759743324793726,-175.9743324793726,6.294312146476441,6
553,-1.759743324793726,-175.9743324793726,6.302559855653871,6
554,-1.759743324793726,-175.9743324793726,4.455723617851436,6
555,-1.759743324793726,-175.9743324793726,6.287354153568684,6
556,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
557,-1.759743324793726,-175.9743324793726,3.6316000251238614,6
558,-1.759743324793708,-175.9743324793708,5.153937318394912,6
559,-1.759743324793726,-175.9743324793726,6.25214171348256,6
560,-1.759743324793726,-175.9743324793726,6.362808183635316,6
561,-1.759743324793726,-175.9743324793726,6.25214171348256,6
562,-1.759743324793708,-175.9743324793708,4.338751726344469,6
563,-1.759743324793726,-175.9743324793726,7.13982393658191,6
564,-1.759743324793726,-175.9743324793726,4.387227580692561,6
565,-1.759743324793708,-175.9743324793708,6.8981821355299235,6
566,-1.759743324793708,-175.9743324793708,6.835647163492464,6
567,-1.759743324793726,-175.9743324793726,7.208075958635309,6
568,-1.759743324793708,-175.9743324793708,5.983345975298552,6
569,-1.759743324793708,-175.9743324793708,6.835647163492464,6
570,-1.759743324793726,-175.9743324793726,3.5419598056925676,6
571,-1.759743324793726,-175.9743324793726,4.455723617851436,6
572,-1.759743324793708,-175.9743324793708,4.274905121666152,6
573,-1.759743324793726,-175.9743324793726,6.362808183635316,6
574,-1.759743324793708,-175.9743324793708,6.835647163492464,6
575,-1.759743324793708,-175.9743324793708,5.983345975298552,6
576,-1.759743324793708,-175.9743324793708,6.775091091478467,6
577,-1.759743324793726,-175.9743324793726,3.610455842851443,6
578,-1.759743324793708,-175.9743324793708,4.274905121666152,6
579,-1.759743324793726,-175.9743324793726,7.208075958635309,6
580,-1.759743324793726,-175.9743324793726,7.139579921476434,6
581,-1.759743324793726,-175.9743324793726,3.5975337471044506,6
582,-1.759743324793708,-175.9743324793708,6.8981821355299235,6
583,-1.759743324793708,-175.9743324793708,6.832630920116066,6
584,-1.759743324793726,-175.9743324793726,3.5975337471044506,6
585,-1.759743324793708,-175.9743324793708,6.835647163492464,6
586,-1.759743324793726,-175.9743324793726,7.139579921476434,6
587,-1.759743324793708,-175.9743324793708,6.775091091478467,6
588,-1.759743324793726,-175.9743324793726,7.208075958635309,6
589,-1.759743324793726,-175.9743324793726,6.294312146476441,6
590,-1.759743324793726,-175.9743324793726,6.362808183635316,6
591,-1.759743324793726,-175.9743324793726,5.3383779013236925,6
592,-1.759743324793708,-175.9743324793708,5.983345975298552,6
593,-1.759743324793726,-175.9743324793726,6.294312146476441,6
594,-1.759743324793708,-175.9743324793708,6.775091091478467,6
595,-1.759743324793726,-175.9743324793726,6.362808183635316,6
596,-1.759743324793726,-175.9743324793726,4.413533143115231,6
597,-1.759743324793726,-175.9743324793726,7.208075958635309,6
598,-1.759743324793726,-175.9743324793726,7.139579921476434,6
599,-1.759743324793708,-175.9743324793708,6.775091091478467,6
600,-1.759743324793708,-175.9743324793708,6.072828171130405,6
601,-1.759743324793726,-175.9743324793726,3.5975337471044506,6
602,-1.759743324793708,-175.9743324793708,4.338751726344469,6
603,-1.759743324793708,-175.9743324793708,6.08281238434237,6
604,-1.759743324793708,-175.9743324793708,5.983345975298552,6
605,-1.759743324793726,-175.9743324793726,4.413533143115231,6
606,-1.759743324793726,-175.9743324793726,3.610455842851443,6
607,-1.759743324793726,-175.9743324793726,4.387227580692561,6
608,-1.759743324793708,-175.9743324793708,4.338751726344469,6
609,-1.759743324793726,-175.9743324793726,6.234712395600115,6
610,-1.759743324793708,-175.9743324793708,5.983345975298552,6
611,-1.759743324793726,-175.9743324793726,7.13982393658191,6
612,-1.759743324793708,-175.9743324793708,6.138913972785804,6
613,-1.759743324793708,-175.9743324793708,3.56597429738166,6
614,-1.759743324793726,-175.9743324793726,7.13982393658191,6
615,-1.759743324793708,-175.9743324793708,6.775091091478467,6
616,-1.759743324793726,-175.9743324793726,3.540466775523325,6
617,-1.759743324793708,-175.9743324793708,6.835647163492464,6
618,-1.759743324793708,-175.9743324793708,6.835647163492464,6
619,-1.759743324793726,-175.9743324793726,3.6316000251238614,6
620,-1.759743324793726,-175.9743324793726,4.348636122217381,6
621,-1.759743324793726,-175.9743324793726,6.25214171348256,6
622,-1.759743324793726,-175.9743324793726,3.610455842851443,6
623,-1.759743324793708,-175.9743324793708,4.274905121666152,6
624,-1.759743324793708,-175.9743324793708,6.0237033923395655,6
625,-1.759743324793708,-175.9743324793708,5.983345975298552,6
626,-1.759743324793726,-175.9743324793726,7.139579921476434,6
627,-1.759743324793726,-175.9743324793726,6.294312146476441,6
628,-1.759743324793726,-175.9743324793726,3.532693560734326,6
629,-1.759743324793726,-175.9743324793726,4.387227580692561,6
630,-1.759743324793726,-175.9743324793726,4.413533143115231,6
631,-1.759743324793726,-175.9743324793726,6.294312146476441,6
632,-1.759743324793726,-175.9743324793726,7.139579921476434,6
633,-1.759743324793726,-175.9743324793726,7.208075958635309,6
634,-1.759743324793708,-175.9743324793708,5.92167649079729,6
635,-1.759743324793708,-175.9743324793708,3.631402334448472,6
636,-1.759743324793708,-175.9743324793708,4.37951798818079,6
637,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
638,-1.759743324793708,-175.9743324793708,6.835647163492464,6
639,-1.759743324793726,-175.9743324793726,7.208075958635309,6
640,-1.759743324793708,-175.9743324793708,6.835647163492464,6
641,-1.759743324793708,-175.9743324793708,5.92167649079729,6
642,-1.759743324793726,-175.9743324793726,7.13982393658191,6
643,-1.759743324793726,-175.9743324793726,4.387227580692561,6
644,-1.759743324793726,-175.9743324793726,3.610455842851443,6
645,-1.759743324793726,-175.9743324793726,6.25214171348256,6
646,-1.759743324793726,-175.9743324793726,7.208075958635309,6
647,-1.759743324793708,-175.9743324793708,6.835647163492464,6
648,-1.759743324793726,-175.9743324793726,3.5975337471044506,6
649,-1.759743324793708,-175.9743324793708,4.37951798818079,6
650,-1.759743324793708,-175.9743324793708,6.832630920116066,6
651,-1.759743324793708,-175.9743324793708,4.274905121666152,6
652,-1.759743324793726,-175.9743324793726,6.362808183635316,6
653,-1.759743324793708,-175.9743324793708,6.835647163492464,6
654,-1.759743324793726,-175.9743324793726,4.387227580692561,6
655,-1.759743324793726,-175.9743324793726,3.610455842851443,6
656,-1.759743324793726,-175.9743324793726,7.208075958635309,6
657,-1.759743324793726,-175.9743324793726,4.387227580692561,6
658,-1.759743324793708,-175.9743324793708,5.92167649079729,6
659,-1.759743324793726,-175.9743324793726,4.387227580692561,6
660,-1.759743324793726,-175.9743324793726,7.13982393658191,6
661,-1.759743324793708,-175.9743324793708,4.37951798818079,6
662,-1.759743324793726,-175.9743324793726,6.294312146476441,6
663,-1.759743324793708,-175.9743324793708,6.775091091478467,6
664,-1.759743324793708,-175.9743324793708,6.835647163492464,6
665,-1.759743324793726,-175.9743324793726,7.139579921476434,6
666,-1.759743324793726,-175.9743324793726,6.294312146476441,6
667,-1.759743324793726,-175.9743324793726,6.25214171348256,6
668,-1.759743324793708,-175.9743324793708,6.8981821355299235,6
669,-1.759743324793726,-175.9743324793726,5.3383779013236925,6
670,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
671,-1.759743324793708,-175.9743324793708,6.072828171130405,6
672,-1.759743324793726,-175.9743324793726,5.406873938482567,6
673,-1.759743324793708,-175.9743324793708,4.274905121666152,6
674,-1.759743324793726,-175.9743324793726,4.455723617851436,6
675,-1.759743324793708,-175.9743324793708,3.56597429738166,6
676,-1.759743324793726,-175.9743324793726,6.25214171348256,6
677,-1.759743324793726,-175.9743324793726,6.25214171348256,6
678,-1.759743324793726,-175.9743324793726,3.5975337471044506,6
679,-1.759743324793708,-175.9743324793708,6.021273361937709,6
680,-1.759743324793708,-175.9743324793708,6.835647163492464,6
681,-1.759743324793726,-175.9743324793726,5.406873938482567,6
682,-1.759743324793708,-175.9743324793708,6.021273361937709,6
683,-1.759743324793726,-175.9743324793726,7.208075958635309,6
684,-1.759743324793726,-175.9743324793726,4.455723617851436,6
685,-1.759743324793726,-175.9743324793726,4.413533143115231,6
686,-1.759743324793708,-175.9743324793708,6.835647163492464,6
687,-1.759743324793726,-175.9743324793726,6.25214171348256,6
688,-1.759743324793708,-175.9743324793708,5.92167649079729,6
689,-1.759743324793726,-175.9743324793726,3.610455842851443,6
690,-1.759743324793726,-175.9743324793726,4.387227580692561,6
691,-1.759743324793726,-175.9743324793726,4.455723617851436,6
692,-1.759743324793708,-175.9743324793708,6.08281238434237,6
693,-1.759743324793708,-175.9743324793708,6.775091091478467,6
694,-1.759743324793726,-175.9743324793726,7.13982393658191,6
695,-1.759743324793726,-175.9743324793726,7.139579921476434,6
696,-1.759743324793726,-175.9743324793726,4.387227580692561,6
697,-1.759743324793708,-175.9743324793708,6.8981821355299235,6
698,-1.759743324793726,-175.9743324793726,6.362808183635316,6
699,-1.759743324793708,-175.9743324793708,6.832630920116066,6
700,-1.759743324793726,-175.9743324793726,3.5637488715079604,6
701,-1.759743324793708,-175.9743324793708,4.274905121666152,6
702,-1.759743324793726,-175.9743324793726,5.3383779013236925,6
703,-1.759743324793708,-175.9743324793708,3.483727557333576,6
704,-1.759743324793708,-175.9743324793708,3.631402334448472,6
705,-1.759743324793726,-175.9743324793726,4.455723617851436,6
706,-1.759743324793726,-175.9743324793726,7.139579921476434,6
707,-1.759743324793708,-175.9743324793708,6.835647163492464,6
708,-1.759743324793726,-175.9743324793726,7.208075958635309,6
709,-1.759743324793708,-175.9743324793708,6.08281238434237,6
710,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
711,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
712,-1.759743324793708,-175.9743324793708,5.983345975298552,6
713,-1.759743324793726,-175.9743324793726,6.355774472375868,6
714,-1.759743324793708,-175.9743324793708,4.37951798818079,6
715,-1.759743324793708,-175.9743324793708,5.983345975298552,6
716,-1.759743324793726,-175.9743324793726,3.540466775523325,6
717,-1.759743324793726,-175.9743324793726,7.208075958635309,6
718,-1.759743324793726,-175.9743324793726,3.576269062187192,6
719,-1.759743324793726,-175.9743324793726,4.413533143115231,6
720,-1.759743324793708,-175.9743324793708,4.338751726344469,6
721,-1.759743324793708,-175.9743324793708,4.338751726344469,6
722,-1.759743324793726,-175.9743324793726,3.6316000251238614,6
723,-1.759743324793726,-175.9743324793726,7.139579921476434,6
724,-1.759743324793726,-175.9743324793726,3.6316000251238614,6
725,-1.759743324793726,-175.9743324793726,6.294312146476441,6
726,-1.759743324793726,-175.9743324793726,7.071976476528155,6
727,-1.759743324793726,-175.9743324793726,4.387227580692561,6
728,-1.759743324793708,-175.9743324793708,6.835647163492464,6
729,-1.759743324793708,-175.9743324793708,3.631402334448472,6
730,-1.759743324793726,-175.9743324793726,7.208075958635309,6
731,-1.759743324793726,-175.9743324793726,6.25214171348256,6
732,-1.759743324793708,-175.9743324793708,6.775091091478467,6
733,-1.759743324793726,-175.9743324793726,7.13982393658191,6
734,-1.759743324793708,-175.9743324793708,6.07684410227074,6
735,-1.759743324793708,-175.9743324793708,5.153937318394912,6
736,-1.759743324793726,-175.9743324793726,6.25214171348256,6
737,-1.759743324793708,-175.9743324793708,5.983345975298552,6
738,-1.759743324793708,-175.9743324793708,6.08281238434237,6
739,-1.759743324793708,-175.9743324793708,6.837112730610197,6
740,-1.759743324793726,-175.9743324793726,4.387227580692561,6
741,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
742,-1.759743324793708,-175.9743324793708,6.8981821355299235,6
743,-1.759743324793708,-175.9743324793708,3.483727557333576,6
744,-1.759743324793726,-175.9743324793726,6.294312146476441,6
745,-1.759743324793708,-175.9743324793708,5.983345975298552,6
746,-1.759743324793708,-175.9743324793708,3.666116152942741,6
747,-1.759743324793726,-175.9743324793726,3.610455842851443,6
748,-1.759743324793726,-175.9743324793726,6.25214171348256,6
749,-1.759743324793708,-175.9743324793708,6.8981821355299235,6
750,-1.759743324793708,-175.9743324793708,5.92167649079729,6
751,-1.759743324793708,-175.9743324793708,5.983345975298552,6
752,-1.759743324793726,-175.9743324793726,7.139579921476434,6
753,-1.759743324793708,-175.9743324793708,6.775091091478467,6
754,-1.759743324793708,-175.9743324793708,3.666116152942741,6
755,-1.759743324793708,-175.9743324793708,6.08281238434237,6
756,-1.759743324793708,-175.9743324793708,6.08281238434237,6
757,-1.759743324793726,-175.9743324793726,4.455723617851436,6
758,-1.759743324793726,-175.9743324793726,6.362808183635316,6
759,-1.759743324793708,-175.9743324793708,6.775091091478467,6
760,-1.759743324793708,-175.9743324793708,5.983345975298552,6
761,-1.759743324793708,-175.9743324793708,6.835647163492464,6
762,-1.759743324793726,-175.9743324793726,7.208075958635309,6
763,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
764,-1.759743324793726,-175.9743324793726,3.610455842851443,6
765,-1.759743324793726,-175.9743324793726,4.348636122217381,6
766,-1.759743324793726,-175.9743324793726,6.25214171348256,6
767,-1.759743324793708,-175.9743324793708,4.274905121666152,6
768,-1.759743324793726,-175.9743324793726,7.208075958635309,6
769,-1.759743324793708,-175.9743324793708,4.338751726344469,6
770,-1.759743324793726,-175.9743324793726,6.294312146476441,6
771,-1.759743324793726,-175.9743324793726,4.345685683061476,6
772,-1.759743324793708,-175.9743324793708,6.089254607753422,6
773,-1.759743324793726,-175.9743324793726,4.387227580692561,6
774,-1.759743324793726,-175.9743324793726,4.413533143115231,6
775,-1.759743324793708,-175.9743324793708,3.479939746013744,6
776,-1.759743324793726,-175.9743324793726,7.13982393658191,6
777,-1.759743324793726,-175.9743324793726,7.139579921476434,6
778,-1.759743324793726,-175.9743324793726,3.610455842851443,6
779,-1.759743324793708,-175.9743324793708,4.37951798818079,6
780,-1.759743324793708,-175.9743324793708,5.983345975298552,6
781,-1.759743324793726,-175.9743324793726,7.13982393658191,6
782,-1.759743324793708,-175.9743324793708,4.274905121666152,6
783,-1.759743324793726,-175.9743324793726,6.362808183635316,6
784,-1.759743324793708,-175.9743324793708,4.338751726344469,6
785,-1.759743324793708,-175.9743324793708,5.983345975298552,6
786,-1.759743324793726,-175.9743324793726,4.455723617851436,6
787,-1.759743324793708,-175.9743324793708,6.775091091478467,6
788,-1.759743324793708,-175.9743324793708,5.92167649079729,6
789,-1.759743324793708,-175.9743324793708,3.666116152942741,6
790,-1.759743324793726,-175.9743324793726,6.238945361562077,6
791,-1.759743324793726,-175.9743324793726,7.208075958635309,6
792,-1.759743324793726,-175.9743324793726,7.139579921476434,6
793,-1.759743324793708,-175.9743324793708,3.666116152942741,6
794,-1.759743324793708,-175.9743324793708,5.983345975298552,6
795,-1.759743324793726,-175.9743324793726,4.345685683061476,6
796,-1.759743324793708,-175.9743324793708,6.138913972785804,6
797,-1.759743324793708,-175.9743324793708,6.021273361937709,6
798,-1.759743324793708,-175.9743324793708,6.08281238434237,6
799,-1.759743324793726,-175.9743324793726,7.208075958635309,6
800,-1.759743324793726,-175.9743324793726,6.294312146476441,6
801,-1.759743324793708,-175.9743324793708,6.8981821355299235,6
802,-1.759743324793708,-175.9743324793708,6.775091091478467,6
803,-1.759743324793708,-175.9743324793708,6.08281238434237,6
804,-1.759743324793726,-175.9743324793726,6.287354153568684,6
805,-1.759743324793708,-175.9743324793708,5.983345975298552,6
806,-1.759743324793726,-175.9743324793726,6.362808183635316,6
807,-1.759743324793708,-175.9743324793708,6.07684410227074,6
808,-1.759743324793708,-175.9743324793708,6.835647163492464,6
809,-1.759743324793708,-175.9743324793708,6.835647163492464,6
810,-1.759743324793726,-175.9743324793726,7.208075958635309,6
811,-1.759743324793726,-175.9743324793726,6.355774472375868,6
812,-1.759743324793708,-175.9743324793708,4.338751726344469,6
813,-1.759743324793726,-175.9743324793726,4.413533143115231,6
814,-1.759743324793708,-175.9743324793708,6.835647163492464,6
815,-1.759743324793726,-175.9743324793726,7.13982393658191,6
816,-1.759743324793726,-175.9743324793726,5.3383779013236925,6
817,-1.759743324793726,-175.9743324793726,4.348636122217381,6
818,-1.759743324793726,-175.9743324793726,6.355774472375868,6
819,-1.759743324793708,-175.9743324793708,4.338751726344469,6
820,-1.759743324793708,-175.9743324793708,4.31219342934717,6
821,-1.759743324793726,-175.9743324793726,6.362808183635316,6
822,-1.759743324793708,-175.9743324793708,6.08281238434237,6
823,-1.759743324793726,-175.9743324793726,6.355774472375868,6
824,-1.759743324793726,-175.9743324793726,6.294312146476441,6
825,-1.759743324793726,-175.9743324793726,6.25214171348256,6
826,-1.759743324793726,-175.9743324793726,3.610455842851443,6
827,-1.759743324793708,-175.9743324793708,6.775091091478467,6
828,-1.759743324793708,-175.9743324793708,6.8981821355299235,6
829,-1.759743324793708,-175.9743324793708,6.775091091478467,6
830,-1.759743324793708,-175.9743324793708,5.983345975298552,6
831,-1.759743324793708,-175.9743324793708,6.835647163492464,6
832,-1.759743324793708,-175.9743324793708,6.8981821355299235,6
833,-1.759743324793708,-175.9743324793708,6.832630920116066,6
834,-1.759743324793726,-175.9743324793726,6.302559855653871,6
835,-1.759743324793726,-175.9743324793726,5.406873938482567,6
836,-1.759743324793708,-175.9743324793708,5.983345975298552,6
837,-1.759743324793708,-175.9743324793708,6.089254607753422,6
838,-1.759743324793726,-175.9743324793726,7.208075958635309,6
839,-1.759743324793726,-175.9743324793726,6.234712395600115,6
840,-1.759743324793726,-175.9743324793726,7.13982393658191,6
841,-1.759743324793726,-175.9743324793726,7.208075958635309,6
842,-1.759743324793708,-175.9743324793708,6.835647163492464,6
843,-1.759743324793726,-175.9743324793726,3.610455842851443,6
844,-1.759743324793726,-175.9743324793726,3.5419598056925676,6
845,-1.759743324793726,-175.9743324793726,3.5419598056925676,6
846,-1.759743324793726,-175.9743324793726,7.208075958635309,6
847,-1.759743324793708,-175.9743324793708,6.835647163492464,6
848,-1.759743324793726,-175.9743324793726,4.455723617851436,6
849,-1.759743324793708,-175.9743324793708,6.835647163492464,6
850,-1.759743324793708,-175.9743324793708,6.8981821355299235,6
851,-1.759743324793726,-175.9743324793726,7.13982393658191,6
852,-1.759743324793708,-175.9743324793708,3.631402334448472,6
853,-1.759743324793708,-175.9743324793708,5.92167649079729,6
854,-1.759743324793708,-175.9743324793708,6.8981821355299235,6
855,-1.759743324793708,-175.9743324793708,6.832630920116066,6
856,-1.759743324793708,-175.9743324793708,6.8981821355299235,6
857,-1.759743324793726,-175.9743324793726,6.234712395600115,6
858,-1.759743324793708,-175.9743324793708,3.666116152942741,6
859,-1.759743324793726,-175.9743324793726,3.5975337471044506,6
860,-1.759743324793726,-175.9743324793726,4.455723617851436,6
861,-1.759743324793726,-175.9743324793726,7.139579921476434,6
862,-1.759743324793708,-175.9743324793708,6.835647163492464,6
863,-1.759743324793708,-175.9743324793708,6.775091091478467,6
864,-1.759743324793726,-175.9743324793726,6.25214171348256,6
865,-1.759743324793708,-175.9743324793708,6.138913972785804,6
866,-1.759743324793708,-175.9743324793708,6.8981821355299235,6
867,-1.759743324793726,-175.9743324793726,7.208075958635309,6
868,-1.759743324793708,-175.9743324793708,4.338751726344469,6
869,-1.759743324793726,-175.9743324793726,7.208075958635309,6
870,-1.759743324793708,-175.9743324793708,6.835647163492464,6
871,-1.759743324793708,-175.9743324793708,6.835647163492464,6
872,-1.759743324793708,-175.9743324793708,3.666116152942741,6
873,-1.759743324793726,-175.9743324793726,6.291658926664569,6
874,-1.759743324793726,-175.9743324793726,6.362808183635316,6
875,-1.759743324793708,-175.9743324793708,6.08281238434237,6
876,-1.759743324793726,-175.9743324793726,4.387227580692561,6
877,-1.759743324793708,-175.9743324793708,3.479939746013744,6
878,-1.759743324793708,-175.9743324793708,3.666116152942741,6
879,-1.759743324793708,-175.9743324793708,6.08281238434237,6
880,-1.759743324793726,-175.9743324793726,7.139579921476434,6
881,-1.759743324793726,-175.9743324793726,7.208075958635309,6
882,-1.759743324793726,-175.9743324793726,3.5975337471044506,6
883,-1.759743324793708,-175.9743324793708,5.983345975298552,6
884,-1.759743324793708,-175.9743324793708,3.631402334448472,6
885,-1.759743324793708,-175.9743324793708,4.338751726344469,6
886,-1.759743324793708,-175.9743324793708,5.983345975298552,6
887,-1.759743324793708,-175.9743324793708,6.021273361937709,6
888,-1.759743324793726,-175.9743324793726,7.208075958635309,6
889,-1.759743324793708,-175.9743324793708,6.08281238434237,6
890,-1.759743324793726,-175.9743324793726,3.5419598056925676,6
891,-1.759743324793726,-175.9743324793726,6.25214171348256,6
892,-1.759743324793726,-175.9743324793726,6.25214171348256,6
893,-1.759743324793708,-175.9743324793708,3.5448508445253197,6
894,-1.759743324793726,-175.9743324793726,6.294312146476441,6
895,-1.759743324793726,-175.9743324793726,3.5419598056925676,6
896,-1.759743324793708,-175.9743324793708,5.983345975298552,6
897,-1.759743324793726,-175.9743324793726,6.25214171348256,6
898,-1.759743324793708,-175.9743324793708,4.274905121666152,6
899,-1.759743324793726,-175.9743324793726,7.13982393658191,6
900,-1.759743324793726,-175.9743324793726,6.362808183635316,6
901,-1.759743324793708,-175.9743324793708,5.983345975298552,6
902,-1.759743324793726,-175.9743324793726,6.294312146476441,6
903,-1.759743324793726,-175.9743324793726,7.208075958635309,6
904,-1.759743324793708,-175.9743324793708,6.837112730610197,6
905,-1.759743324793708,-175.9743324793708,4.338751726344469,6
906,-1.759743324793726,-175.9743324793726,7.208075958635309,6
907,-1.759743324793708,-175.9743324793708,3.5976201157838656,6
908,-1.759743324793708,-175.9743324793708,5.92167649079729,6
909,-1.759743324793708,-175.9743324793708,6.08281238434237,6
910,-1.759743324793708,-175.9743324793708,4.274905121666152,6
911,-1.759743324793708,-175.9743324793708,3.631402334448472,6
912,-1.759743324793726,-175.9743324793726,7.208075958635309,6
913,-1.759743324793708,-175.9743324793708,3.666116152942741,6
914,-1.759743324793726,-175.9743324793726,4.455723617851436,6
915,-1.759743324793726,-175.9743324793726,6.25214171348256,6
916,-1.759743324793726,-175.9743324793726,6.287354153568684,6
917,-1.759743324793726,-175.9743324793726,7.13982393658191,6
918,-1.759743324793708,-175.9743324793708,3.479939746013744,6
919,-1.759743324793726,-175.9743324793726,3.540466775523325,6
920,-1.759743324793708,-175.9743324793708,6.832630920116066,6
921,-1.759743324793726,-175.9743324793726,4.387227580692561,6
922,-1.759743324793726,-175.9743324793726,7.208075958635309,6
923,-1.759743324793726,-175.9743324793726,3.5975337471044506,6
924,-1.759743324793708,-175.9743324793708,6.07684410227074,6
